instrument_key,time_utc,new_york_local_time,year,month,weekday_utc,utc_hour,new_york_hour,cause_code,raw_present,raw_sample_run_id,raw_artifact_relative_path,raw_sample_superseded_by_run_id,curated_row_present,quarantine_event_id,covered_by_successful_raw_run,covering_successful_run_id,covering_run_manifest_relative_path,major_market_move_label,owner,blocking,required_evidence
eurusd,2011-12-26T07:00:00Z,2011-12-26T02:00:00-05:00,2011,12,Monday,7,2,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T08:00:00Z,2011-12-26T03:00:00-05:00,2011,12,Monday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T09:00:00Z,2011-12-26T04:00:00-05:00,2011,12,Monday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T10:00:00Z,2011-12-26T05:00:00-05:00,2011,12,Monday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T11:00:00Z,2011-12-26T06:00:00-05:00,2011,12,Monday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T12:00:00Z,2011-12-26T07:00:00-05:00,2011,12,Monday,12,7,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T13:00:00Z,2011-12-26T08:00:00-05:00,2011,12,Monday,13,8,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T14:00:00Z,2011-12-26T09:00:00-05:00,2011,12,Monday,14,9,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T15:00:00Z,2011-12-26T10:00:00-05:00,2011,12,Monday,15,10,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2011-12-26T16:00:00Z,2011-12-26T11:00:00-05:00,2011,12,Monday,16,11,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-01-01T23:00:00Z,2012-01-01T18:00:00-05:00,2012,1,Sunday,23,18,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-01-02T00:00:00Z,2012-01-01T19:00:00-05:00,2012,1,Monday,0,19,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-01-02T01:00:00Z,2012-01-01T20:00:00-05:00,2012,1,Monday,1,20,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-01-02T02:00:00Z,2012-01-01T21:00:00-05:00,2012,1,Monday,2,21,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-01-02T03:00:00Z,2012-01-01T22:00:00-05:00,2012,1,Monday,3,22,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-01-02T04:00:00Z,2012-01-01T23:00:00-05:00,2012,1,Monday,4,23,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T07:00:00Z,2012-12-25T02:00:00-05:00,2012,12,Tuesday,7,2,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T08:00:00Z,2012-12-25T03:00:00-05:00,2012,12,Tuesday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T09:00:00Z,2012-12-25T04:00:00-05:00,2012,12,Tuesday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T10:00:00Z,2012-12-25T05:00:00-05:00,2012,12,Tuesday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T11:00:00Z,2012-12-25T06:00:00-05:00,2012,12,Tuesday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T12:00:00Z,2012-12-25T07:00:00-05:00,2012,12,Tuesday,12,7,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T13:00:00Z,2012-12-25T08:00:00-05:00,2012,12,Tuesday,13,8,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T14:00:00Z,2012-12-25T09:00:00-05:00,2012,12,Tuesday,14,9,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T15:00:00Z,2012-12-25T10:00:00-05:00,2012,12,Tuesday,15,10,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T16:00:00Z,2012-12-25T11:00:00-05:00,2012,12,Tuesday,16,11,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T17:00:00Z,2012-12-25T12:00:00-05:00,2012,12,Tuesday,17,12,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T18:00:00Z,2012-12-25T13:00:00-05:00,2012,12,Tuesday,18,13,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T19:00:00Z,2012-12-25T14:00:00-05:00,2012,12,Tuesday,19,14,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-25T20:00:00Z,2012-12-25T15:00:00-05:00,2012,12,Tuesday,20,15,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2012-12-31T23:00:00Z,2012-12-31T18:00:00-05:00,2012,12,Monday,23,18,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T00:00:00Z,2012-12-31T19:00:00-05:00,2013,1,Tuesday,0,19,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T01:00:00Z,2012-12-31T20:00:00-05:00,2013,1,Tuesday,1,20,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T02:00:00Z,2012-12-31T21:00:00-05:00,2013,1,Tuesday,2,21,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T03:00:00Z,2012-12-31T22:00:00-05:00,2013,1,Tuesday,3,22,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T04:00:00Z,2012-12-31T23:00:00-05:00,2013,1,Tuesday,4,23,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T05:00:00Z,2013-01-01T00:00:00-05:00,2013,1,Tuesday,5,0,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T06:00:00Z,2013-01-01T01:00:00-05:00,2013,1,Tuesday,6,1,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T07:00:00Z,2013-01-01T02:00:00-05:00,2013,1,Tuesday,7,2,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T08:00:00Z,2013-01-01T03:00:00-05:00,2013,1,Tuesday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T09:00:00Z,2013-01-01T04:00:00-05:00,2013,1,Tuesday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T10:00:00Z,2013-01-01T05:00:00-05:00,2013,1,Tuesday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T11:00:00Z,2013-01-01T06:00:00-05:00,2013,1,Tuesday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T12:00:00Z,2013-01-01T07:00:00-05:00,2013,1,Tuesday,12,7,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T13:00:00Z,2013-01-01T08:00:00-05:00,2013,1,Tuesday,13,8,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T14:00:00Z,2013-01-01T09:00:00-05:00,2013,1,Tuesday,14,9,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T15:00:00Z,2013-01-01T10:00:00-05:00,2013,1,Tuesday,15,10,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T16:00:00Z,2013-01-01T11:00:00-05:00,2013,1,Tuesday,16,11,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T17:00:00Z,2013-01-01T12:00:00-05:00,2013,1,Tuesday,17,12,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T18:00:00Z,2013-01-01T13:00:00-05:00,2013,1,Tuesday,18,13,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T19:00:00Z,2013-01-01T14:00:00-05:00,2013,1,Tuesday,19,14,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-01T20:00:00Z,2013-01-01T15:00:00-05:00,2013,1,Tuesday,20,15,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-01-31T23:00:00Z,2013-01-31T18:00:00-05:00,2013,1,Thursday,23,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0072.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-02-28T23:00:00Z,2013-02-28T18:00:00-05:00,2013,2,Thursday,23,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0072.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-03-31T22:00:00Z,2013-03-31T18:00:00-04:00,2013,3,Sunday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0071.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-03-31T23:00:00Z,2013-03-31T19:00:00-04:00,2013,3,Sunday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0071.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-04-30T22:00:00Z,2013-04-30T18:00:00-04:00,2013,4,Tuesday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0071.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-04-30T23:00:00Z,2013-04-30T19:00:00-04:00,2013,4,Tuesday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0071.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-06-30T22:00:00Z,2013-06-30T18:00:00-04:00,2013,6,Sunday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0070.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-06-30T23:00:00Z,2013-06-30T19:00:00-04:00,2013,6,Sunday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0070.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-07-31T22:00:00Z,2013-07-31T18:00:00-04:00,2013,7,Wednesday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0070.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-07-31T23:00:00Z,2013-07-31T19:00:00-04:00,2013,7,Wednesday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0070.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-09-02T17:00:00Z,2013-09-02T13:00:00-04:00,2013,9,Monday,17,13,QUARANTINED_VALUE_ANOMALY,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0069.json,822,False,1497843,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-09-30T00:00:00Z,2013-09-29T20:00:00-04:00,2013,9,Monday,0,20,QUARANTINED_VALUE_ANOMALY,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0069.json,822,False,1497844,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-09-30T22:00:00Z,2013-09-30T18:00:00-04:00,2013,9,Monday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0069.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-09-30T23:00:00Z,2013-09-30T19:00:00-04:00,2013,9,Monday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0069.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-10-31T22:00:00Z,2013-10-31T18:00:00-04:00,2013,10,Thursday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0068.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-10-31T23:00:00Z,2013-10-31T19:00:00-04:00,2013,10,Thursday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0068.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T07:00:00Z,2013-12-25T02:00:00-05:00,2013,12,Wednesday,7,2,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T08:00:00Z,2013-12-25T03:00:00-05:00,2013,12,Wednesday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T09:00:00Z,2013-12-25T04:00:00-05:00,2013,12,Wednesday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T10:00:00Z,2013-12-25T05:00:00-05:00,2013,12,Wednesday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T11:00:00Z,2013-12-25T06:00:00-05:00,2013,12,Wednesday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T12:00:00Z,2013-12-25T07:00:00-05:00,2013,12,Wednesday,12,7,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T13:00:00Z,2013-12-25T08:00:00-05:00,2013,12,Wednesday,13,8,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T14:00:00Z,2013-12-25T09:00:00-05:00,2013,12,Wednesday,14,9,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T15:00:00Z,2013-12-25T10:00:00-05:00,2013,12,Wednesday,15,10,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T16:00:00Z,2013-12-25T11:00:00-05:00,2013,12,Wednesday,16,11,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T17:00:00Z,2013-12-25T12:00:00-05:00,2013,12,Wednesday,17,12,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T18:00:00Z,2013-12-25T13:00:00-05:00,2013,12,Wednesday,18,13,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T19:00:00Z,2013-12-25T14:00:00-05:00,2013,12,Wednesday,19,14,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-25T20:00:00Z,2013-12-25T15:00:00-05:00,2013,12,Wednesday,20,15,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2013-12-31T23:00:00Z,2013-12-31T18:00:00-05:00,2013,12,Tuesday,23,18,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T00:00:00Z,2013-12-31T19:00:00-05:00,2014,1,Wednesday,0,19,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T01:00:00Z,2013-12-31T20:00:00-05:00,2014,1,Wednesday,1,20,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T02:00:00Z,2013-12-31T21:00:00-05:00,2014,1,Wednesday,2,21,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T03:00:00Z,2013-12-31T22:00:00-05:00,2014,1,Wednesday,3,22,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T04:00:00Z,2013-12-31T23:00:00-05:00,2014,1,Wednesday,4,23,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T05:00:00Z,2014-01-01T00:00:00-05:00,2014,1,Wednesday,5,0,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T06:00:00Z,2014-01-01T01:00:00-05:00,2014,1,Wednesday,6,1,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T07:00:00Z,2014-01-01T02:00:00-05:00,2014,1,Wednesday,7,2,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T08:00:00Z,2014-01-01T03:00:00-05:00,2014,1,Wednesday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T09:00:00Z,2014-01-01T04:00:00-05:00,2014,1,Wednesday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T10:00:00Z,2014-01-01T05:00:00-05:00,2014,1,Wednesday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T11:00:00Z,2014-01-01T06:00:00-05:00,2014,1,Wednesday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T12:00:00Z,2014-01-01T07:00:00-05:00,2014,1,Wednesday,12,7,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T13:00:00Z,2014-01-01T08:00:00-05:00,2014,1,Wednesday,13,8,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T14:00:00Z,2014-01-01T09:00:00-05:00,2014,1,Wednesday,14,9,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2014-01-01T15:00:00Z,2014-01-01T10:00:00-05:00,2014,1,Wednesday,15,10,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
